region,year,month,latitude,longitude,temperature,precipitation,radiation,soil_moisture,u_wind,v_wind,evaporation,wind_speed,month_sin,month_cos,dryness_proxy,saturation_vapor_pressure,temperature_climatology,temperature_anomaly,precipitation_climatology,precipitation_anomaly,radiation_climatology,radiation_anomaly,soil_moisture_climatology,soil_moisture_anomaly,evaporation_climatology,evaporation_anomaly
Sahara,2017,1,18.7658,-2.0252,21.006,0.0,237.355,0.0359,6.038,0.718,8.586,6.080540107589128,0.4999999999999999,0.8660254037844387,237355000.0,2.4879221224998505,22.036112121212124,-1.0301121212121238,2.7670666666666666,-2.7670666666666666,241.33867575757577,-3.9836757575757815,0.0370833333333333,-0.0011833333333333,8.168227272727272,0.4177727272727285
Sahara,2017,2,18.7658,-2.0252,24.366,3.785,251.723,0.0584,3.471,0.736,9.545,3.54817375561006,0.8660254037844386,0.5000000000000001,66.50539854546933,3.050100044587673,23.04431818181818,1.321681818181819,2.086672727272727,1.6983272727272731,257.26787272727273,-5.544872727272718,0.0319433333333333,0.0264566666666666,8.45847878787879,1.0865212121212109
Sahara,2017,3,18.7658,-2.0252,26.519,7.637,274.101,0.0445,3.697,1.483,9.132,3.9833526080426274,1.0,6.123233995736766e-17,35.89118293948109,3.4659579966019463,26.02251212121212,0.4964878787878781,2.7304333333333335,4.9065666666666665,279.2511909090909,-5.150190909090895,0.0305215151515151,0.0139784848484848,9.146321212121212,-0.0143212121212119
Sahara,2017,4,18.7658,-2.0252,29.474,5.928,306.08,0.02,5.115,1.233,10.143,5.2615125201789645,0.8660254037844387,-0.4999999999999998,51.632919765027026,4.116717952733854,29.9354,-0.4614000000000011,3.709684848484848,2.2183151515151516,302.50481818181817,3.575181818181818,0.0280024242424242,-0.0080024242424242,10.014351515151514,0.1286484848484868
Sahara,2017,5,18.7658,-2.0252,33.298,6.457,325.576,0.02,3.951,1.153,7.82,4.115800043733904,0.4999999999999999,-0.8660254037844387,50.422169672886845,5.114840731280238,33.894881818181815,-0.5968818181818136,5.279354545454545,1.1776454545454549,318.86365757575754,6.712342424242479,0.0267845454545454,-0.0067845454545454,10.576378787878788,-2.756378787878788
Sahara,2017,6,18.7658,-2.0252,37.222,9.778,330.809,0.0365,3.107,-0.54,8.955,3.153577175209131,1.2246467991473532e-16,-1.0,33.83196626795191,6.35108739357055,37.00472424242424,0.2172757575757629,7.269512121212121,2.5084878787878795,325.04783333333336,5.761166666666668,0.028610909090909,0.0078890909090909,11.116530303030302,-2.161530303030302
Sahara,2017,7,18.7658,-2.0252,39.638,11.276,330.656,0.0235,4.465,-1.003,10.496,4.576268567293663,-0.4999999999999998,-0.8660254037844388,29.323871113526863,7.234497597257402,37.99142121212121,1.646578787878788,8.762227272727273,2.513772727272727,318.93314848484846,11.722851515151548,0.0305445454545454,-0.0070445454545454,11.060578787878788,-0.5645787878787871
Sahara,2017,8,18.7658,-2.0252,37.117,11.653,319.29,0.0312,2.461,-0.417,9.797,2.4960789250342224,-0.8660254037844384,-0.5000000000000004,27.399808856104965,6.314913143705449,36.77276060606061,0.3442393939393895,9.14620909090909,2.5067909090909097,302.90773030303035,16.382269696969672,0.0342775757575757,-0.0030775757575757,10.74948787878788,-0.9524878787878794
Sahara,2017,9,18.7658,-2.0252,37.332,11.492,291.125,0.0366,3.498,1.199,9.953,3.6977837957349537,-1.0,-1.8369701987210294e-16,25.33283803229742,6.389176571870197,33.96899696969697,3.363003030303034,8.351918181818181,3.1400818181818195,279.8800212121212,11.24497878787878,0.0375187878787878,-0.0009187878787878,10.14149393939394,-0.1884939393939397
Sahara,2017,10,18.7658,-2.0252,29.563,4.301,253.025,0.0363,2.514,0.786,9.158,2.6340068337041194,-0.8660254037844386,0.5000000000000001,58.82932833542703,4.137863177827417,30.021606060606057,-0.4586060606060584,7.280542424242425,-2.9795424242424247,257.6076121212121,-4.582612121212122,0.0387439393939393,-0.0024439393939393,9.25229696969697,-0.0942969696969697
Sahara,2017,11,18.7658,-2.0252,25.731,1.69,242.078,0.0291,3.556,1.598,6.979,3.89855614298422,-0.5000000000000004,0.8660254037844384,143.2413353601566,3.308356521855156,25.96797575757576,-0.2369757575757596,4.993939393939394,-3.303939393939394,241.6501878787879,0.4278121212120993,0.0390978787878787,-0.0099978787878787,8.423033333333334,-1.4440333333333344
Sahara,2017,12,18.7658,-2.0252,26.332,2.71,239.118,0.0287,4.871,0.374,8.283,4.885336938226472,-2.4492935982947064e-16,1.0,88.23539179505838,3.427977528248732,23.063457575757575,3.268542424242426,3.790845454545454,-1.0808454545454549,235.7545424242424,3.363457575757593,0.0385048484848484,-0.0098048484848484,8.359787878787879,-0.0767878787878793
Sahara,2018,1,18.7658,-2.0252,21.137,0.462,245.212,0.0334,3.452,-0.211,7.106,3.458442568555968,0.4999999999999999,0.8660254037844387,530.7607559290997,2.5080110369452355,22.036112121212124,-0.8991121212121236,2.7670666666666666,-2.3050666666666664,241.33867575757577,3.873324242424218,0.0370833333333333,-0.0036833333333333,8.168227272727272,-1.062227272727272
Sahara,2018,2,18.7658,-2.0252,22.38,2.841,264.123,0.0394,3.498,0.884,8.422,3.6079717293792646,0.8660254037844386,0.5000000000000001,92.96828828993723,2.7057918593643353,23.04431818181818,-0.6643181818181816,2.086672727272727,0.7543272727272732,257.26787272727273,6.855127272727259,0.0319433333333333,0.0074566666666666,8.45847878787879,-0.0364787878787886
Sahara,2018,3,18.7658,-2.0252,23.387,0.672,276.247,0.02,2.819,0.635,7.078,2.8896342329090716,1.0,6.123233995736766e-17,411.0812335100692,2.8758749383495257,26.02251212121212,-2.63551212121212,2.7304333333333335,-2.0584333333333333,279.2511909090909,-3.0041909090908803,0.0305215151515151,-0.0105215151515151,9.146321212121212,-2.0683212121212113
Sahara,2018,4,18.7658,-2.0252,28.934,9.192,286.473,0.0347,2.1,-0.252,8.932,2.115065956418381,0.8660254037844387,-0.4999999999999998,31.165466583391368,3.9904248850301327,29.9354,-1.0014000000000003,3.709684848484848,5.482315151515152,302.50481818181817,-16.031818181818153,0.0280024242424242,0.0066975757575757,10.014351515151514,-1.0823515151515135
Sahara,2018,5,18.7658,-2.0252,32.519,7.296,332.483,0.0329,4.73,-0.88,10.796,4.811164100298389,0.4999999999999999,-0.8660254037844387,45.57058037683931,4.896013000187105,33.894881818181815,-1.375881818181817,5.279354545454545,2.016645454545455,318.86365757575754,13.61934242424246,0.0267845454545454,0.0061154545454545,10.576378787878788,0.2196212121212113
Sahara,2018,6,18.7658,-2.0252,37.629,10.485,342.534,0.0379,4.576,3.134,12.172,5.546325991140441,1.2246467991473532e-16,-1.0,32.66895253514998,6.493007065428548,37.00472424242424,0.6242757575757594,7.269512121212121,3.2154878787878785,325.04783333333336,17.486166666666634,0.028610909090909,0.0092890909090909,11.116530303030302,1.0554696969696984
Sahara,2018,7,18.7658,-2.0252,37.566,9.174,309.821,0.0325,1.428,-0.03,10.087,1.4283150912876332,-0.4999999999999998,-0.8660254037844388,33.7716335544328,6.470861170221369,37.99142121212121,-0.4254212121212077,8.762227272727273,0.4117727272727265,318.93314848484846,-9.112148484848433,0.0305445454545454,0.0019554545454545,11.060578787878788,-0.9735787878787878
Sahara,2018,8,18.7658,-2.0252,38.353,13.444,292.864,0.0624,3.678,0.74,9.173,3.751704146118134,-0.8660254037844384,-0.5000000000000004,21.78399123891764,6.752258136476123,36.77276060606061,1.5802393939393935,9.14620909090909,4.29779090909091,302.90773030303035,-10.043730303030372,0.0342775757575757,0.0281224242424242,10.74948787878788,-1.57648787878788
Sahara,2018,9,18.7658,-2.0252,33.07,12.663,281.698,0.0437,3.773,-0.943,10.012,3.889058755020294,-1.0,-1.8369701987210294e-16,22.245753593480725,5.0499319267719915,33.96899696969697,-0.8989969696969666,8.351918181818181,4.311081818181819,279.8800212121212,1.817978787878758,0.0375187878787878,0.0061812121212121,10.14149393939394,-0.1294939393939387
Sahara,2018,10,18.7658,-2.0252,32.112,11.347,256.248,0.0614,1.989,-0.472,11.581,2.0442370214825876,-0.8660254037844386,0.5000000000000001,22.58288335393643,4.784951231140758,30.021606060606057,2.090393939393945,7.280542424242425,4.066457575757575,257.6076121212121,-1.3596121212121377,0.0387439393939393,0.0226560606060606,9.25229696969697,2.3287030303030303
Sahara,2018,11,18.7658,-2.0252,26.867,3.844,240.476,0.0296,3.832,0.697,8.592,3.8948726551711546,-0.5000000000000004,0.8660254037844384,62.55877664964187,3.537615091992772,25.96797575757576,0.8990242424242396,4.993939393939394,-1.1499393939393945,241.6501878787879,-1.1741878787879043,0.0390978787878787,-0.0094978787878787,8.423033333333334,0.168966666666666
Sahara,2018,12,18.7658,-2.0252,21.332,4.059,229.705,0.0303,5.02,2.67,10.664,5.685886034735483,-2.4492935982947064e-16,1.0,56.591511063929275,2.5381769164076435,23.063457575757575,-1.731457575757574,3.790845454545454,0.2681545454545455,235.7545424242424,-6.049542424242389,0.0385048484848484,-0.0082048484848484,8.359787878787879,2.304212121212121
Sahara,2019,1,18.7658,-2.0252,22.975,0.474,240.325,0.0367,2.996,1.819,5.748,3.5049646217900685,0.4999999999999999,0.8660254037844387,507.01369828333696,2.805192262474585,22.036112121212124,0.9388878787878774,2.7670666666666666,-2.2930666666666664,241.33867575757577,-1.0136757575757829,0.0370833333333333,-0.0003833333333333,8.168227272727272,-2.4202272727272716
Sahara,2019,2,18.7658,-2.0252,22.628,4.204,249.048,0.0341,4.212,2.018,7.034,4.6704676425385925,0.8660254037844386,0.5000000000000001,59.240709029327064,2.7468423499753887,23.04431818181818,-0.4163181818181805,2.086672727272727,2.1173272727272727,257.26787272727273,-8.21987272727273,0.0319433333333333,0.0021566666666666,8.45847878787879,-1.4244787878787897
Sahara,2019,3,18.7658,-2.0252,23.948,0.0,264.625,0.02,2.333,1.733,7.917,2.9062308924103055,1.0,6.123233995736766e-17,264625000.0,2.974616894956302,26.02251212121212,-2.07451212121212,2.7304333333333335,-2.7304333333333335,279.2511909090909,-14.626190909090894,0.0305215151515151,-0.0105215151515151,9.146321212121212,-1.2293212121212118
Sahara,2019,4,18.7658,-2.0252,30.047,0.0,308.835,0.037,2.435,2.225,10.516,3.298461762700911,0.8660254037844387,-0.4999999999999998,308835000.0,4.25451699095384,29.9354,0.1115999999999992,3.709684848484848,-3.709684848484848,302.50481818181817,6.3301818181818135,0.0280024242424242,0.0089975757575757,10.014351515151514,0.5016484848484861
Sahara,2019,5,18.7658,-2.0252,34.025,6.6,322.876,0.0439,4.124,1.041,10.582,4.253358320198287,0.4999999999999999,-0.8660254037844387,48.92059864839414,5.326668943563046,33.894881818181815,0.1301181818181831,5.279354545454545,1.3206454545454545,318.86365757575754,4.0123424242424335,0.0267845454545454,0.0171154545454545,10.576378787878788,0.0056212121212126
Sahara,2019,6,18.7658,-2.0252,38.187,3.173,326.09,0.0484,0.495,0.733,11.026,0.8844851609834955,1.2246467991473532e-16,-1.0,102.77021658675808,6.69203830848857,37.00472424242424,1.1822757575757592,7.269512121212121,-4.096512121212121,325.04783333333336,1.042166666666617,0.028610909090909,0.0197890909090909,11.116530303030302,-0.0905303030303024
Sahara,2019,7,18.7658,-2.0252,37.658,7.646,319.885,0.025,3.766,0.012,13.382,3.766019118379512,-0.4999999999999998,-0.8660254037844388,41.83690271555026,6.503223243988286,37.99142121212121,-0.333421212121209,8.762227272727273,-1.116227272727273,318.93314848484846,0.9518515151515315,0.0305445454545454,-0.0055445454545454,11.060578787878788,2.321421212121212
Sahara,2019,8,18.7658,-2.0252,36.55,11.278,295.81,0.0471,4.38,0.919,9.72,4.475372721908198,-0.8660254037844384,-0.5000000000000004,26.22893897597633,6.122639518805603,36.77276060606061,-0.2227606060606106,9.14620909090909,2.1317909090909097,302.90773030303035,-7.097730303030346,0.0342775757575757,0.0128224242424242,10.74948787878788,-1.0294878787878794
Sahara,2019,9,18.7658,-2.0252,32.871,15.209,272.365,0.0547,2.366,1.508,8.982,2.8057120308399437,-1.0,-1.8369701987210294e-16,17.908145314738295,4.993864668036601,33.96899696969697,-1.0979969696969647,8.351918181818181,6.857081818181818,279.8800212121212,-7.515021212121212,0.0375187878787878,0.0171812121212121,10.14149393939394,-1.15949393939394
Sahara,2019,10,18.7658,-2.0252,28.555,4.151,251.962,0.0399,3.583,-0.595,9.0,3.6320674553207297,-0.8660254037844386,0.5000000000000001,60.69909402575427,3.903811770739288,30.021606060606057,-1.4666060606060576,7.280542424242425,-3.129542424242425,257.6076121212121,-5.645612121212139,0.0387439393939393,0.0011560606060606,9.25229696969697,-0.2522969696969692
Sahara,2019,11,18.7658,-2.0252,24.285,7.574,249.298,0.0413,3.826,2.252,8.607,4.439569798978275,-0.5000000000000004,0.8660254037844384,32.91496792778348,3.0353437820497633,25.96797575757576,-1.6829757575757611,4.993939393939394,2.5800606060606057,241.6501878787879,7.647812121212098,0.0390978787878787,0.0022021212121212,8.423033333333334,0.1839666666666648
Sahara,2019,12,18.7658,-2.0252,21.655,5.317,223.673,0.0411,2.781,-0.202,7.315,2.788326559067284,-2.4492935982947064e-16,1.0,42.06751136589968,2.5888417716885153,23.063457575757575,-1.4084575757575737,3.790845454545454,1.5261545454545455,235.7545424242424,-12.0815424242424,0.0385048484848484,0.0025951515151515,8.359787878787879,-1.0447878787878784
Sahara,2020,1,18.7658,-2.0252,23.35,5.959,250.291,0.0422,3.191,-1.858,8.973,3.6925120175836934,0.4999999999999999,0.8660254037844387,42.00217452556225,2.8694643159196076,22.036112121212124,1.3138878787878774,2.7670666666666666,3.191933333333333,241.33867575757577,8.952324242424226,0.0370833333333333,0.0051166666666666,8.168227272727272,0.804772727272729
Sahara,2020,2,18.7658,-2.0252,19.653,0.0,255.883,0.0315,2.959,2.036,8.635,3.591793006285301,0.8660254037844386,0.5000000000000001,255883000.00000003,2.2885235463507754,23.04431818181818,-3.391318181818182,2.086672727272727,-2.086672727272727,257.26787272727273,-1.3848727272727217,0.0319433333333333,-0.0004433333333333,8.45847878787879,0.1765212121212105
Sahara,2020,3,18.7658,-2.0252,25.626,7.081,295.651,0.0366,2.57,-0.05,7.433,2.5704863353069975,1.0,6.123233995736766e-17,41.75271264613576,3.287835414522503,26.02251212121212,-0.396512121212119,2.7304333333333335,4.350566666666667,279.2511909090909,16.399809090909116,0.0305215151515151,0.0060784848484848,9.146321212121212,-1.7133212121212118
Sahara,2020,4,18.7658,-2.0252,29.936,0.0,299.209,0.0228,1.12,-0.764,8.515,1.355763991261016,0.8660254037844387,-0.4999999999999998,299209000.0,4.227514043507975,29.9354,0.0005999999999986,3.709684848484848,-3.709684848484848,302.50481818181817,-3.295818181818163,0.0280024242424242,-0.0052024242424242,10.014351515151514,-1.499351515151513
Sahara,2020,5,18.7658,-2.0252,33.921,3.024,316.266,0.02,1.761,-0.035,9.633,1.761347779400763,0.4999999999999999,-0.8660254037844387,104.58528287523714,5.295907342227724,33.894881818181815,0.0261181818181839,5.279354545454545,-2.255354545454545,318.86365757575754,-2.5976575757575233,0.0267845454545454,-0.0067845454545454,10.576378787878788,-0.9433787878787888
Sahara,2020,6,18.7658,-2.0252,36.463,7.447,329.189,0.0322,2.74,-1.076,12.414,2.9437010717802177,1.2246467991473532e-16,-1.0,44.20423738361254,6.093590716785892,37.00472424242424,-0.5417242424242374,7.269512121212121,0.177487878787879,325.04783333333336,4.141166666666663,0.028610909090909,0.0035890909090909,11.116530303030302,1.2974696969696975
Sahara,2020,7,18.7658,-2.0252,38.578,4.645,321.748,0.0333,5.575,0.751,13.015,5.625355633202225,-0.4999999999999998,-0.8660254037844388,69.26758465714,6.834629731623395,37.99142121212121,0.5865787878787927,8.762227272727273,-4.117227272727273,318.93314848484846,2.814851515151531,0.0305445454545454,0.0027554545454545,11.060578787878788,1.954421212121213
Sahara,2020,8,18.7658,-2.0252,35.114,8.856,299.15,0.0369,5.433,0.75,9.87,5.484522677498926,-0.8660254037844384,-0.5000000000000004,33.779354812629315,5.658205878426519,36.77276060606061,-1.6587606060606106,9.14620909090909,-0.2902090909090908,302.90773030303035,-3.757730303030371,0.0342775757575757,0.0026224242424242,10.74948787878788,-0.8794878787878808
Sahara,2020,9,18.7658,-2.0252,32.105,15.047,285.138,0.05,3.088,0.768,8.805,3.182069766677029,-1.0,-1.8369701987210294e-16,18.949822625784368,4.783060380519655,33.96899696969697,-1.86399696969697,8.351918181818181,6.695081818181819,279.8800212121212,5.257978787878756,0.0375187878787878,0.0124812121212121,10.14149393939394,-1.3364939393939397
Sahara,2020,10,18.7658,-2.0252,30.581,2.301,253.907,0.0262,-0.409,0.153,7.085,0.4366806613533509,-0.8660254037844386,0.5000000000000001,110.3463231871694,4.386529986313121,30.021606060606057,0.5593939393939422,7.280542424242425,-4.979542424242425,257.6076121212121,-3.700612121212117,0.0387439393939393,-0.0125439393939393,9.25229696969697,-2.1672969696969693
Sahara,2020,11,18.7658,-2.0252,25.684,5.007,258.708,0.0388,3.901,0.996,10.005,4.026141701430787,-0.5000000000000004,0.8660254037844384,51.66925271235217,3.299157122694097,25.96797575757576,-0.2839757575757602,4.993939393939394,0.0130606060606055,241.6501878787879,17.057812121212123,0.0390978787878787,-0.0002978787878787,8.423033333333334,1.5819666666666663
Sahara,2020,12,18.7658,-2.0252,23.753,4.127,242.112,0.02,6.007,2.09,9.082,6.360200389924833,-2.4492935982947064e-16,1.0,58.66536014893139,2.9399645938735572,23.063457575757575,0.6895424242424255,3.790845454545454,0.3361545454545451,235.7545424242424,6.357457575757593,0.0385048484848484,-0.0185048484848484,8.359787878787879,0.722212121212122
Sahara,2010,1,27.9316,15.7123,19.88,6.377,234.09,0.0481,1.961,2.726,6.162,3.358064472281615,0.4999999999999999,0.8660254037844387,36.70847785659748,2.3209680329717415,22.036112121212124,-2.156112121212125,2.7670666666666666,3.609933333333333,241.33867575757577,-7.248675757575768,0.0370833333333333,0.0110166666666666,8.168227272727272,-2.006227272727272
Sahara,2010,2,27.9316,15.7123,23.175,0.0,257.088,0.0243,4.865,0.075,10.063,4.865578074597098,0.8660254037844386,0.5000000000000001,257088000.00000003,2.8393125064882505,23.04431818181818,0.1306818181818201,2.086672727272727,-2.086672727272727,257.26787272727273,-0.1798727272727092,0.0319433333333333,-0.0076433333333333,8.45847878787879,1.6045212121212111
Sahara,2010,3,27.9316,15.7123,24.464,0.408,277.381,0.0301,3.942,1.222,9.395,4.127062878125314,1.0,6.123233995736766e-17,679.8537258487112,3.06803692418726,26.02251212121212,-1.5585121212121216,2.7304333333333335,-2.3224333333333336,279.2511909090909,-1.8701909090909223,0.0305215151515151,-0.0004215151515151,9.146321212121212,0.2486787878787879
Sahara,2010,4,27.9316,15.7123,30.992,0.0,306.388,0.0348,1.484,0.989,10.483,1.7833611524309931,0.8660254037844387,-0.4999999999999998,306388000.0,4.490546514248904,29.9354,1.0565999999999995,3.709684848484848,-3.709684848484848,302.50481818181817,3.8831818181818103,0.0280024242424242,0.0067975757575757,10.014351515151514,0.4686484848484866
Sahara,2010,5,27.9316,15.7123,36.192,7.904,319.974,0.0322,2.618,0.112,9.0,2.6203946267690292,0.4999999999999999,-0.8660254037844387,40.4825353640517,6.003869279095928,33.894881818181815,2.2971181818181847,5.279354545454545,2.6246454545454547,318.86365757575754,1.110342424242447,0.0267845454545454,0.0054154545454545,10.576378787878788,-1.576378787878788
Sahara,2010,6,27.9316,15.7123,39.159,8.801,315.839,0.0327,4.891,1.493,10.417,5.113798001485784,1.2246467991473532e-16,-1.0,35.88671334090293,7.051365277981159,37.00472424242424,2.1542757575757605,7.269512121212121,1.5314878787878792,325.04783333333336,-9.20883333333336,0.028610909090909,0.0040890909090909,11.116530303030302,-0.6995303030303024
Sahara,2010,7,27.9316,15.7123,33.299,10.046,310.102,0.0393,4.64,1.614,12.979,4.912697426058315,-0.4999999999999998,-0.8660254037844388,30.86820317855831,5.115127006379791,37.99142121212121,-4.692421212121211,8.762227272727273,1.2837727272727264,318.93314848484846,-8.831148484848484,0.0305445454545454,0.0087554545454545,11.060578787878788,1.9184212121212116
Sahara,2010,8,27.9316,15.7123,38.783,15.998,316.291,0.0554,3.451,-0.789,14.38,3.5400454799338386,-0.8660254037844384,-0.5000000000000004,19.770657596533468,6.910435035699014,36.77276060606061,2.0102393939393934,9.14620909090909,6.851790909090909,302.90773030303035,13.383269696969649,0.0342775757575757,0.0211224242424242,10.74948787878788,3.6305121212121207
Sahara,2010,9,27.9316,15.7123,34.094,13.379,274.497,0.0548,0.566,0.09,9.23,0.5731108095298848,-1.0,-1.8369701987210294e-16,20.517002726885217,5.34716352085807,33.96899696969697,0.1250030303030342,8.351918181818181,5.027081818181818,279.8800212121212,-5.383021212121207,0.0375187878787878,0.0172812121212121,10.14149393939394,-0.9114939393939387
Sahara,2010,10,27.9316,15.7123,30.694,11.288,246.559,0.0542,4.972,2.846,10.793,5.728917873385864,-0.8660254037844386,0.5000000000000001,21.84257425207528,4.4149172888954915,30.021606060606057,0.6723939393939418,7.280542424242425,4.007457575757575,257.6076121212121,-11.04861212121213,0.0387439393939393,0.0154560606060606,9.25229696969697,1.54070303030303
Sahara,2010,11,27.9316,15.7123,25.311,0.0,259.321,0.0355,3.474,-1.12,7.671,3.6500789032567504,-0.5000000000000004,0.8660254037844384,259321000.00000003,3.2269363333636214,25.96797575757576,-0.6569757575757613,4.993939393939394,-4.993939393939394,241.6501878787879,17.670812121212123,0.0390978787878787,-0.0035978787878787,8.423033333333334,-0.7520333333333342
Sahara,2010,12,27.9316,15.7123,24.019,4.415,215.537,0.0498,1.618,1.854,8.005,2.4607397261799147,-2.4492935982947064e-16,1.0,48.81924149054553,2.9873220900016793,23.063457575757575,0.9555424242424236,3.790845454545454,0.6241545454545454,235.7545424242424,-20.217542424242396,0.0385048484848484,0.0112951515151515,8.359787878787879,-0.354787878787878
Sahara,2011,1,27.9316,15.7123,21.305,5.497,244.564,0.0526,3.597,0.639,8.038,3.6533176702827257,0.4999999999999999,0.8660254037844387,44.490441242415635,2.5339812846861487,22.036112121212124,-0.7311121212121243,2.7670666666666666,2.7299333333333333,241.33867575757577,3.2253242424242217,0.0370833333333333,0.0155166666666666,8.168227272727272,-0.1302272727272715
Sahara,2011,2,27.9316,15.7123,23.466,7.792,252.472,0.0477,2.443,-1.567,8.692,2.9023676541747774,0.8660254037844386,0.5000000000000001,32.40143321336843,2.8896043341774615,23.04431818181818,0.4216818181818205,2.086672727272727,5.705327272727272,257.26787272727273,-4.795872727272723,0.0319433333333333,0.0157566666666666,8.45847878787879,0.2335212121212109
Sahara,2011,3,27.9316,15.7123,26.556,1.096,265.04,0.0317,3.82,-0.389,7.381,3.8397553307469994,1.0,6.123233995736766e-17,241.82459687536783,3.4735161403903563,26.02251212121212,0.5334878787878807,2.7304333333333335,-1.6344333333333334,279.2511909090909,-14.211190909090874,0.0305215151515151,0.0011784848484848,9.146321212121212,-1.7653212121212114
Sahara,2011,4,27.9316,15.7123,29.621,5.612,306.667,0.02,3.664,1.387,8.475,3.917737229575256,0.8660254037844387,-0.4999999999999998,54.64485840255551,4.151693996730332,29.9354,-0.3144000000000027,3.709684848484848,1.9023151515151515,302.50481818181817,4.162181818181807,0.0280024242424242,-0.0080024242424242,10.014351515151514,-1.5393515151515142
Sahara,2011,5,27.9316,15.7123,34.095,10.359,306.222,0.0458,5.443,0.278,10.738,5.450094769818227,0.4999999999999999,-0.8660254037844387,29.560958629118772,5.347461045909596,33.894881818181815,0.2001181818181834,5.279354545454545,5.079645454545455,318.86365757575754,-12.641657575757565,0.0267845454545454,0.0190154545454545,10.576378787878788,0.1616212121212115
Sahara,2011,6,27.9316,15.7123,38.478,6.255,301.469,0.0281,4.064,1.24,9.838,4.248964109050582,1.2246467991473532e-16,-1.0,48.1964751084772,6.797913405049153,37.00472424242424,1.4732757575757631,7.269512121212121,-1.014512121212121,325.04783333333336,-23.578833333333364,0.028610909090909,-0.000510909090909,11.116530303030302,-1.278530303030303
Sahara,2011,7,27.9316,15.7123,37.595,12.372,318.371,0.02,4.985,0.286,12.481,4.993197472562046,-0.4999999999999998,-0.8660254037844388,25.73318576356403,6.481047175289074,37.99142121212121,-0.3964212121212114,8.762227272727273,3.609772727272727,318.93314848484846,-0.5621484848484783,0.0305445454545454,-0.0105445454545454,11.060578787878788,1.4204212121212123
Sahara,2011,8,27.9316,15.7123,34.835,8.516,307.597,0.0304,2.08,-1.887,12.095,2.8084104044815104,-0.8660254037844384,-0.5000000000000004,36.11988772664541,5.5716065840095865,36.77276060606061,-1.937760606060607,9.14620909090909,-0.6302090909090907,302.90773030303035,4.689269696969632,0.0342775757575757,-0.0038775757575757,10.74948787878788,1.3455121212121206
Sahara,2011,9,27.9316,15.7123,34.372,13.131,289.287,0.0478,3.114,0.99,12.004,3.2675825926822415,-1.0,-1.8369701987210294e-16,22.030841365406943,5.4304305239461605,33.96899696969697,0.4030030303030329,8.351918181818181,4.779081818181819,279.8800212121212,9.406978787878757,0.0375187878787878,0.0102812121212121,10.14149393939394,1.8625060606060604
Sahara,2011,10,27.9316,15.7123,30.125,14.607,242.506,0.0373,4.686,-0.319,11.698,4.69684543071198,-0.8660254037844386,0.5000000000000001,16.602038981170743,4.273581641732115,30.021606060606057,0.1033939393939427,7.280542424242425,7.3264575757575745,257.6076121212121,-15.101612121212128,0.0387439393939393,-0.0014439393939393,9.25229696969697,2.445703030303031
Sahara,2011,11,27.9316,15.7123,28.006,11.35,249.873,0.0378,1.509,1.995,6.771,2.501420796267593,-0.5000000000000004,0.8660254037844384,22.015240351080145,3.7812511019707418,25.96797575757576,2.038024242424239,4.993939393939394,6.3560606060606055,241.6501878787879,8.222812121212087,0.0390978787878787,-0.0012978787878787,8.423033333333334,-1.6520333333333346
Sahara,2011,12,27.9316,15.7123,25.449,5.678,234.237,0.0461,4.058,0.298,10.332,4.068927131320982,-2.4492935982947064e-16,1.0,41.25342704236931,3.2534937962063437,23.063457575757575,2.385542424242427,3.790845454545454,1.8871545454545453,235.7545424242424,-1.5175424242424072,0.0385048484848484,0.0075951515151515,8.359787878787879,1.972212121212122
Sahara,2012,1,27.9316,15.7123,24.087,2.159,235.029,0.0493,1.073,0.944,8.709,1.4291483477931883,0.4999999999999999,0.8660254037844387,108.86007000459936,2.9995348070704377,22.036112121212124,2.0508878787878757,2.7670666666666666,-0.6080666666666668,241.33867575757577,-6.309675757575775,0.0370833333333333,0.0122166666666666,8.168227272727272,0.5407727272727278
Sahara,2012,2,27.9316,15.7123,21.829,4.895,257.236,0.0304,4.656,-0.586,9.642,4.692731826985216,0.8660254037844386,0.5000000000000001,52.5507553522461,2.6164993478291616,23.04431818181818,-1.21531818181818,2.086672727272727,2.808327272727273,257.26787272727273,-0.0318727272727414,0.0319433333333333,-0.0015433333333333,8.45847878787879,1.1835212121212102
Sahara,2012,3,27.9316,15.7123,23.026,2.679,280.438,0.0225,3.968,0.42,10.086,3.990165911337522,1.0,6.123233995736766e-17,104.6800654423048,2.813858745402855,26.02251212121212,-2.9965121212121204,2.7304333333333335,-0.0514333333333336,279.2511909090909,1.1868090909090938,0.0305215151515151,-0.0080215151515151,9.146321212121212,0.9396787878787888
Sahara,2012,4,27.9316,15.7123,30.84,4.811,305.419,0.0214,3.138,0.748,9.605,3.225918163872109,0.8660254037844387,-0.4999999999999998,63.48346217346452,4.451831035990399,29.9354,0.9045999999999984,3.709684848484848,1.1013151515151516,302.50481818181817,2.9141818181818167,0.0280024242424242,-0.0066024242424242,10.014351515151514,-0.4093515151515134
Sahara,2012,5,27.9316,15.7123,35.667,5.374,322.731,0.02,4.632,-0.081,9.726,4.632708171253613,0.4999999999999999,-0.8660254037844387,60.0541384342876,5.833307125638738,33.894881818181815,1.772118181818186,5.279354545454545,0.0946454545454544,318.86365757575754,3.867342424242452,0.0267845454545454,-0.0067845454545454,10.576378787878788,-0.8503787878787872
